_id,SeriesSimilarity,AuthorSimilarity,AnnotationSimilarity,ISBN2,ISBN1
ObjectId("5c5b2c819d10910cec54ca5d"),0,0,0.030248141924645623,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca5e"),0,0,0.02350273782752861,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca5f"),0,0,0.016874419479086362,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca60"),0,0,0.020375071339341983,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca61"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca62"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca63"),0,0,0.006964284772717476,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca64"),0,0,0.016799929218615943,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca65"),0,0,0.025585520475479594,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca66"),0,0,0.002951219010859468,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca67"),0,0,0.02308971652235635,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca68"),0,0,0.034195701705075465,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca69"),0,0,0.018241684521347494,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6a"),0,0,0.023622101221131522,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6b"),0,0,0.0075102515825124306,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6c"),0,0,0.010151934524982632,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6d"),0,0,0.007993617381145665,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6e"),0,0,0.021333287297246973,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca6f"),0,0,0.031217095711265696,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca70"),0,0,0.02782645220264331,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca71"),0,0,0.02731825806425151,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca72"),0,0,0.0018004130920461934,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca73"),0,0,0.035675735988899414,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca74"),0,0,0.01951678718251164,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca75"),0,0,0.005704720026720711,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca76"),0,0,0.015933299500248382,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca77"),0,0,0.04469344723313277,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca78"),0,0,0.04833217656538712,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca79"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7a"),0,0,0.01079453288037496,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7b"),0,0,0.01772379968791883,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7c"),0,0,0.00592055992591353,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7d"),0,0,0.0018495511475733358,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7e"),0,0,0.06774727963546084,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca7f"),0,1,0.16258083655143143,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca80"),0,0,0.00748519501581111,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca81"),0,0,0.015000456365788485,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca82"),0,0,0.028314369772571922,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca83"),0,0,0.021865278654846054,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca84"),0,0,0.01587512242716658,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca85"),0,0,0.02262081756588335,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca86"),0,0,0.03313704384037198,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca87"),0,0,0.019977312882296414,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca88"),0,0,0.018224691028188054,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca89"),0,0,0.028348372762680357,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8a"),0,0,0.023341713025967572,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8b"),0,0,0.02894073667081323,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8c"),0,0,0.016063802473144897,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8d"),0,0,0.01746857823188316,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8e"),0,0,0.00989880474909944,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca8f"),0,0,0.020670733023774895,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca90"),0,0,0.010658734083102256,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca91"),0,0,0.023530925839896313,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca92"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca93"),0,0,0.014524679767936937,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca94"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca95"),0,0,0.026085254478779143,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca96"),0,0,0.02609500283764817,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca97"),0,0,0.016842736598634115,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca98"),0,0,0.006889373211665484,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca99"),0,0,0.014883734154675978,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9a"),0,0,0.01642778332115238,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9b"),0,0,0.011320410265925226,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9c"),0,0,0.01055551435318568,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9d"),0,1,0.13526121578357822,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9e"),0,0.7071067811865475,0.13716871233649272,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54ca9f"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa0"),0,0,0.027382965870788353,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa1"),0,0,0.025822736528441786,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa2"),0,0,0.0312237488837711,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa3"),0,0,0.029856636570389478,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa4"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa5"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa6"),0,0,0.02427931583644873,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa7"),0,0,0.024350818051534297,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa8"),0,0,0.04265500776823211,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caa9"),0,0,0.011075048451342771,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caaa"),0,0,0.010065161301031047,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caab"),0,0,0.04930070196828105,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caac"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caad"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caae"),0,0,0.01758646884710586,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caaf"),0,0,0.011590490076987564,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab0"),0,0,0.024387842002369264,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab1"),0,0,0.017770121808245606,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab2"),0,0,0.020818159680387097,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab3"),0,0,0.027601792739529344,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab4"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab5"),0,0,0.029771246736416533,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab6"),0,0.5,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab7"),0,0.5,0.01574134152623606,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab8"),0,0,0.022869135179789106,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cab9"),0,0.5,0.05273900192778661,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caba"),0,0,0.010534061403350512,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cabb"),0,0,0.027642576579725072,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cabc"),0,0,0.01785630131549665,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cabd"),0,0,0.004879815139992878,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cabe"),0,0,0.004712219236637022,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cabf"),0,0,0.010357467040183001,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac0"),0,0,0.017438416879056735,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac1"),0,0,0.016048278379952936,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac2"),0,0,0.01649236965208283,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac3"),0,0.5,0.10025037907418428,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac4"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac5"),0,0,0.004272253606406006,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac6"),0,0,0.014750506443749426,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac7"),0,0,0.026793724690528903,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac8"),0,0,0.02090415561666605,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cac9"),0,0.5,0.017564295993242208,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caca"),0,0,0.03425365128792699,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cacb"),0,0,0.06424673019634214,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cacc"),0,0,0.021361569544578907,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cacd"),0,0,0.030197566635746995,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cace"),0,0,0.015830765084906946,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cacf"),0,0,0.010392457804181042,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad0"),0,0,0.03856542237085606,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad1"),0,0,0.009103287768155235,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad2"),0,0,0.01976051141734111,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad3"),0,0,0.0249931227481976,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad4"),0,0,0.013649752099029635,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad5"),0,0,0.021176438059489242,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad6"),0,0,0.024151876017774125,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad7"),0,0,0.027465037813906277,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad8"),0,0,0.015071835752022693,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cad9"),0,0,0.04156859075403618,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cada"),0,0,0.02250633571255236,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cadb"),0,0,0.031186682526674923,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cadc"),0,0,0.014572225138863693,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cadd"),0,0,0.013810250970642928,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cade"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cadf"),0,0,0.018165857488245153,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae0"),0,0,0.024990865794383393,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae1"),0,0,0.002839365246633188,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae2"),0,0,0.00835545326002093,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae3"),0,0,0.009181321823859017,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae4"),0,0,0.015128245393515607,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae5"),0,0,0.004093904673088532,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae6"),0,0,0.002290914913003109,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae7"),0,1,0.10474952902454207,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae8"),0,0.7071067811865475,0.26538593855902887,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cae9"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caea"),0,0,0.01562292008725209,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caeb"),0,0,0.007695399087226144,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caec"),0,0,0.018266463120825614,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caed"),0,0,0.009214659999371419,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caee"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caef"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf0"),0,0,0.013458041651548597,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf1"),0,0,0.01715711171268178,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf2"),0,0,0.045611295093588064,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf3"),0,0,0.019182823554603066,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf4"),0,0,0.00906295860389237,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf5"),0,0,0.04142281103835706,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf6"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf7"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf8"),0,0,0.019187024736648614,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caf9"),0,0,0.023764367668449433,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cafa"),0,0,0.028331020819093514,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cafb"),0,0,0.026533182372967458,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cafc"),0,0,0.01929269980565305,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cafd"),0,0,0.02203082193633872,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cafe"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54caff"),0,0,0.031633671164954365,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb00"),0,0.5,0.0087397591295496,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb01"),0,0.5,0.020797876686387835,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb02"),0,0,0.01890360341032657,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb03"),0,0.5,0.03433802115753638,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb04"),0,0,0.008963653429798322,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb05"),0,0,0.05230592458396445,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb06"),0,0,0.03485487776980033,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb07"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb08"),0,0,0.043621294183455527,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb09"),0,0,0.005802665228558316,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0a"),0,0,0.10168692941501911,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0b"),0,0,0.01389574198275206,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0c"),0,0,0.021808635670605675,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0d"),0,0.5,0.05947878086798866,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0e"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb0f"),0,0,0.0018799851245832925,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb10"),0,0,0.011455244930161201,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb11"),0,0,0.05214621804357453,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb12"),0,0,0.03371003871587675,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb13"),0,0.5,0.06552517835127597,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb14"),0,0.9999999999999998,0.26186877095989786,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb15"),0,0.9999999999999998,0.3783695428234333,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb16"),0,0.9999999999999998,0.22811269318396662,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb17"),0,0.9999999999999998,0.308496314976598,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb18"),0,0.9999999999999998,0.39398535881401403,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb19"),0,0.9999999999999998,0.32305030005992813,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1a"),0,0.9999999999999998,0.22230796809199688,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1b"),0,0.9999999999999998,0.24837818855849186,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1c"),0,0.9999999999999998,0.24874631605340516,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1d"),0,0.9999999999999998,0.21479316490543493,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1e"),0,0.9999999999999998,0.40012880513871446,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb1f"),0,0.9999999999999998,0.30857093855559137,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb20"),0,0.9999999999999998,0.26921113143185355,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb21"),0,0.9999999999999998,0.33488999628032323,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb22"),0,0.9999999999999998,0.19141284299015696,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb23"),0,0.9999999999999998,0.3318133460773123,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb24"),0,0.9999999999999998,0.3048416109686027,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb25"),0,0,0.01619939623672627,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb26"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb27"),0,0,0.00823776945263966,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb28"),0,0,0.012217645268758641,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb29"),0,0,0.00455406032956376,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2a"),0,0,0.018192559051479755,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2b"),0,0,0.009976236978296795,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2c"),0,0,0.010962306823866579,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2e"),0,0,0.010407711166041177,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb2f"),0,0,0.017951849784236154,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb30"),0,0,0.00931213664670993,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb31"),0,0,0.021229725955743232,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb32"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb33"),0,0,0.01697572985880213,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb34"),0,0,0.030391428184159058,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb35"),0,0,0.026115045861737622,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb36"),0,0,0.005950994216702289,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb37"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb38"),0,0,0.007074586390998229,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb39"),0,0,0.014311816135549594,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3a"),0,0,0.01337001070127741,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3b"),0,0,0.004372559703518289,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3c"),0,0,0.00893936830732133,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3e"),0,0,0.045770761865272944,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb3f"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb40"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb41"),0,0,0.018888122013155206,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb42"),0,0,0.012758306450766511,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb43"),0,0,0.004920708186456772,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb44"),0,0,0.006755961656651151,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb45"),0,0,0.007140409313915032,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb46"),0,0,0.008489057739030685,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb47"),0,0,0.014528660186998419,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb48"),0,0,0.019327502493975322,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb49"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4a"),0,0,0.004872198065215918,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4c"),0,0,0.015803110977940984,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4d"),0,0,0.024633571056875317,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4e"),0,0,0.031098705428049718,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb4f"),0,0,0.028439740583472865,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb50"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb51"),0,0,0.071998749170603,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb52"),0,0,0.015137453841885317,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb53"),0,0,0.010858483527567641,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb54"),0,0,0.014638509298680644,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb55"),0,0,0.05361358448285959,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb56"),0,0,0.0167465408015358,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb57"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb58"),0,0,0.002404632109820259,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb59"),0,0,0.005367126035925895,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5a"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5b"),0,0,0.01277856785203494,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5c"),0,0,0.01761197423401986,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5d"),0,0.9999999999999998,0.30640299834866924,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5e"),0,0.9999999999999998,0.18888310207423017,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb5f"),0,0.9999999999999998,0.25158865002089575,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb60"),0,0.9999999999999998,0.2828272149302575,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb61"),0,0.9999999999999998,0.220309463620371,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb62"),0,0.9999999999999998,0.24790099549405925,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb63"),0,0.9999999999999998,0.2061175813917674,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb64"),0,0.9999999999999998,0.28911237750510277,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb65"),0,0.9999999999999998,0.14980598952888405,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb66"),0,0.9999999999999998,0.2796128255995417,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb67"),0,0.9999999999999998,0.2575656508248759,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb68"),0,0.9999999999999998,0.20482521701838238,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb69"),0,0.9999999999999998,0.2480608006557082,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6a"),0,0.9999999999999998,0.17608566225990652,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6b"),0,0.9999999999999998,0.24664214547661548,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6c"),0,0.9999999999999998,0.2394150897400596,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6d"),0,0,0.004492590306302146,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6e"),0,0,0.006142816259096169,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb6f"),0,0,0.018586298111564915,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb70"),0,0,0.0022047265280795707,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb71"),0,0,0.005552590520543273,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb72"),0,0,0.0034675368686878376,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb73"),0,0,0.005675841923872778,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb74"),0,0,0.010920650467890137,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb75"),0,0,0.004193749930210684,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb76"),0,0,0.002147886064792831,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54cb77"),0,0,0.014261167391005863,9780010000000,9780010000000
